,longitude,latitude
0,116.4034138534206,39.924091367210636
1,119.826118822784,30.28822340710897
2,113.83255825509501,34.02546419933813
3,120.96408748180487,31.381587019452915
4,91.12503813610151,29.660345553052412
5,118.11064839971014,24.443140681335805
6,100.91970032387253,36.970975859248696
7,116.0240669823232,40.36263905038877
